position,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
back,True,0.6735799908638,0.17990000545978546,0.1285,0.1172,0.20292,0.1823,0.22986,0.1827,0.25984,0.1861,0.3286,0.2098,0.37764,0.2128
back,True,0.6587200164794922,0.17759999632835388,0.13088,0.1231,0.20808,0.1831,0.2216,0.1835,0.25832,0.1868,0.31982,0.2076,0.37478,0.2051
back,True,0.6653599739074707,0.17159999907016754,0.12414,0.1182,0.21162,0.1925,0.22426,0.1884,0.2536,0.1867,0.31938,0.2096,0.36486,0.2098
back,True,0.6811400055885315,0.18279999494552612,0.13074,0.119,0.21254,0.1864,0.22776,0.1826,0.2649,0.1873,0.32932,0.2036,0.38608,0.2106
back,True,0.6792399883270264,0.17640000581741333,0.13582,0.1273,0.20378,0.1799,0.23162,0.1886,0.26732,0.1913,0.33378,0.2124,0.39068,0.2102
back,True,0.6672000288963318,0.18150000274181366,0.13048,0.1269,0.2069,0.1838,0.22656,0.1841,0.26274,0.1882,0.32938,0.2144,0.38042,0.2112
back,True,0.681439995765686,0.18310000002384186,0.13316,0.1259,0.21322,0.1862,0.22982,0.1864,0.26334,0.1921,0.3298,0.2084,0.37796,0.2113
back,True,0.6395599842071533,0.1648000031709671,0.11598,0.114,0.20734,0.1845,0.2151,0.1754,0.23744,0.177,0.30098,0.2021,0.34506,0.2012
back,True,0.6848999857902527,0.17589999735355377,0.13674,0.1278,0.2103,0.1828,0.23034,0.1834,0.26438,0.1848,0.33304,0.2052,0.38334,0.2064
back,True,0.6837199926376343,0.18490000069141388,0.14002,0.1315,0.20814,0.179,0.23558,0.1884,0.26226,0.1893,0.3325,0.2077,0.3823,0.2099
back,True,0.6644799709320068,0.18320000171661377,0.13108,0.1229,0.20836,0.1829,0.22742,0.1863,0.25678,0.1879,0.32358,0.2116,0.36974,0.2122
back,True,0.6852800250053406,0.18080000579357147,0.132,0.1264,0.21058,0.1827,0.23276,0.1902,0.27172,0.1984,0.33486,0.217,0.38904,0.2164
back,False,0.7900000214576721,0.1738000065088272,0.12116,0.1121,0.1832,0.167,0.19102,0.1694,0.21226,0.1781,0.27354,0.1962,0.42196,0.1901
back,False,0.7719399929046631,0.16619999706745148,0.12048,0.1187,0.1881,0.1647,0.19054,0.1701,0.21096,0.1776,0.27374,0.1999,0.4138,0.1947
back,False,0.7705399990081787,0.16599999368190765,0.1158,0.1128,0.17642,0.1587,0.18232,0.1615,0.206,0.1789,0.26638,0.1964,0.41342,0.196
back,False,0.7793200016021729,0.17020000517368317,0.13624,0.1264,0.18412,0.1664,0.18348,0.1636,0.21662,0.1811,0.27774,0.2016,0.4159,0.1943
back,False,0.7907000184059143,0.1688999980688095,0.11222,0.108,0.18012,0.1596,0.18778,0.1663,0.2127,0.1787,0.2684,0.1997,0.42514,0.1929
back,False,0.7605400085449219,0.1647000014781952,0.12928,0.1206,0.18764,0.172,0.1962,0.1729,0.21216,0.1756,0.28088,0.1956,0.42674,0.1923
back,False,0.7724800109863281,0.16740000247955322,0.12598,0.1198,0.19174,0.1706,0.19154,0.1715,0.21286,0.1787,0.27508,0.2026,0.4225,0.1954
back,False,0.7619199752807617,0.16859999299049377,0.12766,0.1204,0.18502,0.166,0.19546,0.1703,0.21406,0.181,0.28038,0.2,0.40908,0.1922
back,False,0.7673799991607666,0.17020000517368317,0.12594,0.1189,0.18534,0.1718,0.19732,0.1762,0.2117,0.1783,0.27736,0.198,0.42002,0.1902
back,False,0.76774001121521,0.16529999673366547,0.11596,0.1107,0.18758,0.1714,0.1928,0.1711,0.21272,0.1768,0.26966,0.1999,0.39418,0.1876
back,False,0.76555997133255,0.1703999936580658,0.1279,0.1184,0.18754,0.1649,0.19342,0.1676,0.21746,0.1829,0.2797,0.2009,0.43048,0.1912
back,False,0.7691199779510498,0.17030000686645508,0.10862,0.1031,0.1881,0.1712,0.18764,0.1639,0.2093,0.1765,0.27016,0.1932,0.4314,0.1915
back,False,0.7668399810791016,0.17640000581741333,0.12724,0.1216,0.18668,0.1723,0.19118,0.1693,0.21652,0.1792,0.27864,0.2028,0.42586,0.1947
back,False,0.7669600248336792,0.17229999601840973,0.13158,0.1233,0.18474,0.1687,0.19084,0.1686,0.21658,0.1782,0.27388,0.2029,0.42008,0.1962
back,False,0.7718200087547302,0.16990000009536743,0.12368,0.1177,0.18232,0.1636,0.18902,0.1632,0.21286,0.1794,0.2749,0.1987,0.41484,0.1916
back,False,0.7804399728775024,0.17229999601840973,0.1269,0.1209,0.18924,0.1691,0.1838,0.1606,0.21546,0.1791,0.27338,0.1988,0.42308,0.1963
back,False,0.7799800038337708,0.16899999976158142,0.12806,0.1182,0.18154,0.1663,0.18762,0.1654,0.20772,0.1718,0.26858,0.2002,0.41502,0.1927
back,False,0.7627400159835815,0.16539999842643738,0.12698,0.1209,0.18264,0.1641,0.19434,0.1691,0.21402,0.177,0.2798,0.2009,0.40752,0.1938
back,False,0.7882199883460999,0.16110000014305115,0.12754,0.1203,0.18882,0.1734,0.19914,0.1802,0.2152,0.182,0.27476,0.1962,0.4106,0.1923
back,False,0.761900007724762,0.1665000021457672,0.13008,0.1236,0.17764,0.1606,0.19012,0.1661,0.20802,0.1753,0.26938,0.1962,0.40412,0.1895
back,False,0.752780020236969,0.16830000281333923,0.11982,0.1166,0.18668,0.1643,0.19004,0.1659,0.2099,0.1718,0.27008,0.1978,0.4126,0.1923
back,False,0.7684400081634521,0.1665000021457672,0.12692,0.1212,0.18558,0.1715,0.18734,0.1632,0.21358,0.1771,0.27698,0.1982,0.41802,0.1921
back,False,0.766759991645813,0.1768999993801117,0.13262,0.1296,0.19076,0.1723,0.1908,0.1711,0.2166,0.1825,0.27704,0.2045,0.41044,0.202
back,False,0.7706199884414673,0.17110000550746918,0.1341,0.1285,0.1766,0.162,0.1958,0.1691,0.21286,0.1752,0.27562,0.1969,0.42202,0.195
back,False,0.7709599733352661,0.16519999504089355,0.12094,0.1133,0.18888,0.1688,0.19218,0.1685,0.21582,0.1792,0.27796,0.1998,0.42296,0.1952
