layer_base_width,frozen,train_accuracy,val_accuracy,layer_0_train_separability,layer_0_test_separability,layer_1_train_separability,layer_1_test_separability,layer_2_train_separability,layer_2_test_separability,layer_3_train_separability,layer_3_test_separability,layer_4_train_separability,layer_4_test_separability,layer_5_train_separability,layer_5_test_separability
512,False,0.9973833560943604,0.982200026512146,0.9856,0.9738,0.9983833333333333,0.9834,0.9989333333333333,0.9827,0.9982833333333333,0.9819,0.9985333333333334,0.9815,0.9960166666666667,0.9775
512,False,0.9977999925613403,0.9807999730110168,0.9857,0.9721,0.9981333333333333,0.9828,0.9987,0.9827,0.9979833333333333,0.9811,0.9980333333333333,0.9815,0.9963666666666666,0.9785
512,False,0.9991166591644287,0.983299970626831,0.9853833333333334,0.9739,0.9985166666666667,0.9846,0.9982,0.9832,0.99825,0.9819,0.9987333333333334,0.9827,0.9966166666666667,0.9769
512,False,0.9988833069801331,0.9847999811172485,0.9877,0.9757,0.9983,0.9843,0.9993166666666666,0.9848,0.9991333333333333,0.985,0.9991166666666667,0.9823,0.99805,0.9812
512,False,0.9983333349227905,0.9825000166893005,0.9863333333333333,0.9735,0.9985666666666667,0.9843,0.9990666666666667,0.983,0.9982833333333333,0.9836,0.9983833333333333,0.9831,0.9951,0.9761
512,False,0.9979000091552734,0.9794999957084656,0.985,0.9731,0.99825,0.9833,0.99855,0.983,0.9981666666666666,0.982,0.9981666666666666,0.9804,0.9964,0.9787
512,False,0.9977999925613403,0.9830999970436096,0.9851333333333333,0.9746,0.99825,0.9846,0.9989333333333333,0.9834,0.99895,0.9829,0.9992166666666666,0.9834,0.99835,0.9817
512,False,0.9977666735649109,0.9818000197410583,0.9858166666666667,0.9747,0.9985166666666667,0.9833,0.9986666666666667,0.9821,0.9989,0.9829,0.9972333333333333,0.9799,0.9946,0.9765
512,False,0.9978333115577698,0.9830999970436096,0.9861833333333333,0.9753,0.9984833333333333,0.9835,0.9988166666666667,0.9846,0.9984833333333333,0.9818,0.99825,0.9822,0.9966666666666667,0.9788
512,False,0.9975333213806152,0.9832000136375427,0.9863833333333333,0.973,0.9983333333333333,0.9838,0.9990833333333333,0.9842,0.9966166666666667,0.9818,0.9989333333333333,0.9829,0.99605,0.9785
512,False,0.9985166788101196,0.9815999865531921,0.9863166666666666,0.9738,0.9985166666666667,0.9828,0.99865,0.9823,0.99795,0.9811,0.9986166666666667,0.9811,0.9967,0.9776
512,False,0.996999979019165,0.9801999926567078,0.9845333333333334,0.973,0.9979833333333333,0.9825,0.9981166666666667,0.9819,0.9975166666666667,0.9808,0.9973166666666666,0.9801,0.9959166666666667,0.9777
512,False,0.9977166652679443,0.9803000092506409,0.98615,0.9748,0.9976833333333334,0.9839,0.9985,0.9846,0.9980166666666667,0.9818,0.9980333333333333,0.9816,0.9958833333333333,0.9798
512,False,0.9976500272750854,0.9843999743461609,0.9856833333333334,0.9737,0.9982,0.9831,0.9989833333333333,0.9839,0.99885,0.9822,0.9979166666666667,0.9836,0.99735,0.9807
512,False,0.9989333152770996,0.9836999773979187,0.98625,0.974,0.9983166666666666,0.9827,0.9997666666666667,0.9844,0.9995333333333334,0.9833,0.9994333333333333,0.9819,0.99795,0.9809
512,False,0.9984333515167236,0.9822999835014343,0.9862333333333333,0.9752,0.9985166666666667,0.9822,0.9989833333333333,0.9819,0.99905,0.9826,0.9989833333333333,0.982,0.99795,0.9811
512,False,0.9983500242233276,0.9812999963760376,0.9856166666666667,0.9733,0.9982833333333333,0.9839,0.9989,0.9844,0.9987333333333334,0.9832,0.9988833333333333,0.9824,0.9972666666666666,0.9803
512,False,0.9980499744415283,0.9810000061988831,0.9855,0.9719,0.9987666666666667,0.9846,0.9990833333333333,0.9825,0.9989166666666667,0.9824,0.9988666666666667,0.9812,0.9943833333333333,0.9748
512,False,0.9973333477973938,0.9857000112533569,0.9868,0.9737,0.99885,0.9851,0.9993666666666666,0.9862,0.9989333333333333,0.9844,0.9984666666666666,0.9831,0.9974833333333334,0.9798
